0.30498
0.34559
0.39161
0.44375
0.50283
0.56979
0.64565
0.73162
0.82903
0.93942
1.06450
1.20624
1.36685
1.54884
1.75506
1.98875
2.25355
2.55360
2.89361
3.27889
3.71547
4.21018
4.77076
5.40598
6.12577
6.94141
7.86565
8.91295
10.09969
11.44445
12.96826
14.69497
